run_id,condition,app,rep,overall_precision,overall_recall,overall_f1,num_turns,tool_calls,duration_s,model_s,tool_s,other_s,input_tokens,cache_creation_tokens,cache_read_tokens,effective_input_tokens,output_tokens,effective_tokens
official_faulty_baseline,baseline,WebTestBench_0063,avg,"=IFERROR(AVERAGE(E122:E131),"""")","=IFERROR(AVERAGE(F122:F131),"""")","=IFERROR(AVERAGE(G122:G131),"""")","=IFERROR(AVERAGE(H122:H131),"""")","=IFERROR(AVERAGE(I122:I131),"""")","=IFERROR(AVERAGE(J122:J131),"""")","=IFERROR(AVERAGE(K122:K131),"""")","=IFERROR(AVERAGE(L122:L131),"""")","=IFERROR(AVERAGE(M122:M131),"""")","=IFERROR(AVERAGE(N122:N131),"""")","=IFERROR(AVERAGE(O122:O131),"""")","=IFERROR(AVERAGE(P122:P131),"""")","=IFERROR(AVERAGE(Q122:Q131),"""")","=IFERROR(AVERAGE(R122:R131),"""")","=IFERROR(AVERAGE(S122:S131),"""")"
official_faulty_baseline,baseline,WebTestBench_0063,± 95% CI,"=IFERROR(CONFIDENCE.T(0.05,STDEV(E122:E131),COUNT(E122:E131)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(F122:F131),COUNT(F122:F131)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(G122:G131),COUNT(G122:G131)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(H122:H131),COUNT(H122:H131)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(I122:I131),COUNT(I122:I131)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(J122:J131),COUNT(J122:J131)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(K122:K131),COUNT(K122:K131)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(L122:L131),COUNT(L122:L131)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(M122:M131),COUNT(M122:M131)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(N122:N131),COUNT(N122:N131)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(O122:O131),COUNT(O122:O131)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(P122:P131),COUNT(P122:P131)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(Q122:Q131),COUNT(Q122:Q131)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(R122:R131),COUNT(R122:R131)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(S122:S131),COUNT(S122:S131)),0)"
official_faulty_baseline,baseline,WebTestBench_0074,1,0.75,0.6,0.6667,97,96,276.0,233.4,28.5,14.1,159,100946,3990805,"=IF(COUNT(N134,O134,P134)=0,"""",N134+O134*2+P134*0.1)",19342,"=IF(COUNT(Q134,R134)=0,"""",Q134+R134*3)"
official_faulty_baseline,baseline,WebTestBench_0074,2,0.75,0.6,0.6667,115,114,296.6,232.6,38.6,25.4,209,109719,5939517,"=IF(COUNT(N135,O135,P135)=0,"""",N135+O135*2+P135*0.1)",18554,"=IF(COUNT(Q135,R135)=0,"""",Q135+R135*3)"
official_faulty_baseline,baseline,WebTestBench_0074,3,0.75,0.6,0.6667,152,150,591.5,413.2,50.6,127.7,283,206446,10461222,"=IF(COUNT(N136,O136,P136)=0,"""",N136+O136*2+P136*0.1)",34985,"=IF(COUNT(Q136,R136)=0,"""",Q136+R136*3)"
official_faulty_baseline,baseline,WebTestBench_0074,4,0.75,0.6,0.6667,83,82,341.6,294.5,24.6,22.5,141,96792,3262401,"=IF(COUNT(N137,O137,P137)=0,"""",N137+O137*2+P137*0.1)",16916,"=IF(COUNT(Q137,R137)=0,"""",Q137+R137*3)"
official_faulty_baseline,baseline,WebTestBench_0074,5,0.75,0.6,0.6667,128,127,382.9,305.0,43.3,34.6,239,121101,7589380,"=IF(COUNT(N138,O138,P138)=0,"""",N138+O138*2+P138*0.1)",25330,"=IF(COUNT(Q138,R138)=0,"""",Q138+R138*3)"
official_faulty_baseline,baseline,WebTestBench_0074,6,0.75,0.6,0.6667,84,83,239.8,192.0,24.9,22.9,149,97825,3308622,"=IF(COUNT(N139,O139,P139)=0,"""",N139+O139*2+P139*0.1)",16564,"=IF(COUNT(Q139,R139)=0,"""",Q139+R139*3)"
official_faulty_baseline,baseline,WebTestBench_0074,7,0.75,0.6,0.6667,107,106,519.8,455.9,33.4,30.5,189,147783,6875706,"=IF(COUNT(N140,O140,P140)=0,"""",N140+O140*2+P140*0.1)",28426,"=IF(COUNT(Q140,R140)=0,"""",Q140+R140*3)"
official_faulty_baseline,baseline,WebTestBench_0074,8,0.75,0.6,0.6667,80,79,220.5,172.9,23.1,24.5,145,88470,3156480,"=IF(COUNT(N141,O141,P141)=0,"""",N141+O141*2+P141*0.1)",15318,"=IF(COUNT(Q141,R141)=0,"""",Q141+R141*3)"
official_faulty_baseline,baseline,WebTestBench_0074,9,0.75,0.6,0.6667,107,106,287.8,240.7,32.6,14.5,181,106191,5080073,"=IF(COUNT(N142,O142,P142)=0,"""",N142+O142*2+P142*0.1)",19971,"=IF(COUNT(Q142,R142)=0,"""",Q142+R142*3)"
official_faulty_baseline,baseline,WebTestBench_0074,10,0.75,0.6,0.6667,112,111,287.1,231.0,35.9,20.2,201,115608,5339071,"=IF(COUNT(N143,O143,P143)=0,"""",N143+O143*2+P143*0.1)",19514,"=IF(COUNT(Q143,R143)=0,"""",Q143+R143*3)"
official_faulty_baseline,baseline,WebTestBench_0074,avg,"=IFERROR(AVERAGE(E134:E143),"""")","=IFERROR(AVERAGE(F134:F143),"""")","=IFERROR(AVERAGE(G134:G143),"""")","=IFERROR(AVERAGE(H134:H143),"""")","=IFERROR(AVERAGE(I134:I143),"""")","=IFERROR(AVERAGE(J134:J143),"""")","=IFERROR(AVERAGE(K134:K143),"""")","=IFERROR(AVERAGE(L134:L143),"""")","=IFERROR(AVERAGE(M134:M143),"""")","=IFERROR(AVERAGE(N134:N143),"""")","=IFERROR(AVERAGE(O134:O143),"""")","=IFERROR(AVERAGE(P134:P143),"""")","=IFERROR(AVERAGE(Q134:Q143),"""")","=IFERROR(AVERAGE(R134:R143),"""")","=IFERROR(AVERAGE(S134:S143),"""")"
official_faulty_baseline,baseline,WebTestBench_0074,± 95% CI,"=IFERROR(CONFIDENCE.T(0.05,STDEV(E134:E143),COUNT(E134:E143)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(F134:F143),COUNT(F134:F143)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(G134:G143),COUNT(G134:G143)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(H134:H143),COUNT(H134:H143)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(I134:I143),COUNT(I134:I143)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(J134:J143),COUNT(J134:J143)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(K134:K143),COUNT(K134:K143)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(L134:L143),COUNT(L134:L143)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(M134:M143),COUNT(M134:M143)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(N134:N143),COUNT(N134:N143)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(O134:O143),COUNT(O134:O143)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(P134:P143),COUNT(P134:P143)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(Q134:Q143),COUNT(Q134:Q143)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(R134:R143),COUNT(R134:R143)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(S134:S143),COUNT(S134:S143)),0)"
official_faulty_baseline,baseline,WebTestBench_0089,1,0.875,1.0,0.9333,128,127,297.6,237.1,41.1,19.4,207,153823,7851547,"=IF(COUNT(N146,O146,P146)=0,"""",N146+O146*2+P146*0.1)",19688,"=IF(COUNT(Q146,R146)=0,"""",Q146+R146*3)"
official_faulty_baseline,baseline,WebTestBench_0089,2,0.8333,0.7143,0.7692,136,135,318.7,237.5,46.8,34.4,239,169525,10081888,"=IF(COUNT(N147,O147,P147)=0,"""",N147+O147*2+P147*0.1)",19642,"=IF(COUNT(Q147,R147)=0,"""",Q147+R147*3)"
official_faulty_baseline,baseline,WebTestBench_0089,3,1.0,0.5714,0.7273,135,134,457.6,377.9,51.6,28.1,229,156359,8909428,"=IF(COUNT(N148,O148,P148)=0,"""",N148+O148*2+P148*0.1)",21503,"=IF(COUNT(Q148,R148)=0,"""",Q148+R148*3)"
official_faulty_baseline,baseline,WebTestBench_0089,4,1.0,0.7143,0.8333,114,113,260.3,187.8,42.6,29.9,177,152960,6895306,"=IF(COUNT(N149,O149,P149)=0,"""",N149+O149*2+P149*0.1)",16818,"=IF(COUNT(Q149,R149)=0,"""",Q149+R149*3)"
official_faulty_baseline,baseline,WebTestBench_0089,5,0.8333,0.7143,0.7692,119,118,418.5,362.1,35.2,21.2,193,147806,7016548,"=IF(COUNT(N150,O150,P150)=0,"""",N150+O150*2+P150*0.1)",17352,"=IF(COUNT(Q150,R150)=0,"""",Q150+R150*3)"
official_faulty_baseline,baseline,WebTestBench_0089,6,1.0,0.5714,0.7273,140,139,330.7,257.7,47.9,25.1,233,155286,8547523,"=IF(COUNT(N151,O151,P151)=0,"""",N151+O151*2+P151*0.1)",20953,"=IF(COUNT(Q151,R151)=0,"""",Q151+R151*3)"
official_faulty_baseline,baseline,WebTestBench_0089,7,1.0,0.7143,0.8333,114,113,254.7,187.8,36.3,30.6,191,149707,7128725,"=IF(COUNT(N152,O152,P152)=0,"""",N152+O152*2+P152*0.1)",16818,"=IF(COUNT(Q152,R152)=0,"""",Q152+R152*3)"
official_faulty_baseline,baseline,WebTestBench_0089,8,0.8333,0.7143,0.7692,130,129,422.5,346.0,42.2,34.3,219,155321,8035159,"=IF(COUNT(N153,O153,P153)=0,"""",N153+O153*2+P153*0.1)",19257,"=IF(COUNT(Q153,R153)=0,"""",Q153+R153*3)"
official_faulty_baseline,baseline,WebTestBench_0089,9,0.8333,0.7143,0.7692,116,115,421.7,340.2,38.0,43.5,187,127689,5816154,"=IF(COUNT(N154,O154,P154)=0,"""",N154+O154*2+P154*0.1)",17901,"=IF(COUNT(Q154,R154)=0,"""",Q154+R154*3)"
official_faulty_baseline,baseline,WebTestBench_0089,10,1.0,0.7143,0.8333,114,113,362.8,297.0,35.5,30.3,175,127979,5901876,"=IF(COUNT(N155,O155,P155)=0,"""",N155+O155*2+P155*0.1)",16653,"=IF(COUNT(Q155,R155)=0,"""",Q155+R155*3)"
official_faulty_baseline,baseline,WebTestBench_0089,avg,"=IFERROR(AVERAGE(E146:E155),"""")","=IFERROR(AVERAGE(F146:F155),"""")","=IFERROR(AVERAGE(G146:G155),"""")","=IFERROR(AVERAGE(H146:H155),"""")","=IFERROR(AVERAGE(I146:I155),"""")","=IFERROR(AVERAGE(J146:J155),"""")","=IFERROR(AVERAGE(K146:K155),"""")","=IFERROR(AVERAGE(L146:L155),"""")","=IFERROR(AVERAGE(M146:M155),"""")","=IFERROR(AVERAGE(N146:N155),"""")","=IFERROR(AVERAGE(O146:O155),"""")","=IFERROR(AVERAGE(P146:P155),"""")","=IFERROR(AVERAGE(Q146:Q155),"""")","=IFERROR(AVERAGE(R146:R155),"""")","=IFERROR(AVERAGE(S146:S155),"""")"
official_faulty_baseline,baseline,WebTestBench_0089,± 95% CI,"=IFERROR(CONFIDENCE.T(0.05,STDEV(E146:E155),COUNT(E146:E155)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(F146:F155),COUNT(F146:F155)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(G146:G155),COUNT(G146:G155)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(H146:H155),COUNT(H146:H155)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(I146:I155),COUNT(I146:I155)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(J146:J155),COUNT(J146:J155)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(K146:K155),COUNT(K146:K155)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(L146:L155),COUNT(L146:L155)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(M146:M155),COUNT(M146:M155)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(N146:N155),COUNT(N146:N155)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(O146:O155),COUNT(O146:O155)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(P146:P155),COUNT(P146:P155)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(Q146:Q155),COUNT(Q146:Q155)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(R146:R155),COUNT(R146:R155)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(S146:S155),COUNT(S146:S155)),0)"
official_faulty_baseline,baseline,WebTestBench_0097,1,0.375,1.0,0.5455,158,156,846.0,584.5,90.7,170.8,297,247733,10767849,"=IF(COUNT(N158,O158,P158)=0,"""",N158+O158*2+P158*0.1)",51492,"=IF(COUNT(Q158,R158)=0,"""",Q158+R158*3)"
official_faulty_baseline,baseline,WebTestBench_0097,2,0.3333,0.6667,0.4444,158,156,734.1,500.8,90.7,142.6,301,247792,11525488,"=IF(COUNT(N159,O159,P159)=0,"""",N159+O159*2+P159*0.1)",43374,"=IF(COUNT(Q159,R159)=0,"""",Q159+R159*3)"
official_faulty_baseline,baseline,WebTestBench_0097,3,0.2857,0.6667,0.4,165,163,1146.9,842.3,106.5,198.1,319,251310,12293198,"=IF(COUNT(N160,O160,P160)=0,"""",N160+O160*2+P160*0.1)",43950,"=IF(COUNT(Q160,R160)=0,"""",Q160+R160*3)"
official_faulty_baseline,baseline,WebTestBench_0097,4,0.25,0.6667,0.3636,174,172,891.0,601.8,122.3,166.9,323,297962,12274044,"=IF(COUNT(N161,O161,P161)=0,"""",N161+O161*2+P161*0.1)",54295,"=IF(COUNT(Q161,R161)=0,"""",Q161+R161*3)"
official_faulty_baseline,baseline,WebTestBench_0097,5,0.3333,0.6667,0.4444,124,122,597.7,388.9,74.5,134.3,229,236095,8415830,"=IF(COUNT(N162,O162,P162)=0,"""",N162+O162*2+P162*0.1)",33911,"=IF(COUNT(Q162,R162)=0,"""",Q162+R162*3)"
official_faulty_baseline,baseline,WebTestBench_0097,6,0.2857,0.6667,0.4,162,160,967.5,740.1,83.3,144.1,299,279035,11510078,"=IF(COUNT(N163,O163,P163)=0,"""",N163+O163*2+P163*0.1)",45212,"=IF(COUNT(Q163,R163)=0,"""",Q163+R163*3)"
official_faulty_baseline,baseline,WebTestBench_0097,7,0.3,1.0,0.4615,186,184,1075.6,797.4,93.5,184.7,331,252605,11367046,"=IF(COUNT(N164,O164,P164)=0,"""",N164+O164*2+P164*0.1)",55119,"=IF(COUNT(Q164,R164)=0,"""",Q164+R164*3)"
official_faulty_baseline,baseline,WebTestBench_0097,8,0.25,0.6667,0.3636,158,156,1014.1,745.0,102.7,166.4,293,282220,11085742,"=IF(COUNT(N165,O165,P165)=0,"""",N165+O165*2+P165*0.1)",53166,"=IF(COUNT(Q165,R165)=0,"""",Q165+R165*3)"
official_faulty_baseline,baseline,WebTestBench_0097,9,0.375,1.0,0.5455,200,198,1046.4,755.5,120.5,170.4,385,336097,18101665,"=IF(COUNT(N166,O166,P166)=0,"""",N166+O166*2+P166*0.1)",64559,"=IF(COUNT(Q166,R166)=0,"""",Q166+R166*3)"
official_faulty_baseline,baseline,WebTestBench_0097,10,0.25,0.6667,0.3636,181,179,1040.4,709.5,124.8,206.1,351,310915,13533611,"=IF(COUNT(N167,O167,P167)=0,"""",N167+O167*2+P167*0.1)",65266,"=IF(COUNT(Q167,R167)=0,"""",Q167+R167*3)"
official_faulty_baseline,baseline,WebTestBench_0097,avg,"=IFERROR(AVERAGE(E158:E167),"""")","=IFERROR(AVERAGE(F158:F167),"""")","=IFERROR(AVERAGE(G158:G167),"""")","=IFERROR(AVERAGE(H158:H167),"""")","=IFERROR(AVERAGE(I158:I167),"""")","=IFERROR(AVERAGE(J158:J167),"""")","=IFERROR(AVERAGE(K158:K167),"""")","=IFERROR(AVERAGE(L158:L167),"""")","=IFERROR(AVERAGE(M158:M167),"""")","=IFERROR(AVERAGE(N158:N167),"""")","=IFERROR(AVERAGE(O158:O167),"""")","=IFERROR(AVERAGE(P158:P167),"""")","=IFERROR(AVERAGE(Q158:Q167),"""")","=IFERROR(AVERAGE(R158:R167),"""")","=IFERROR(AVERAGE(S158:S167),"""")"
official_faulty_baseline,baseline,WebTestBench_0097,± 95% CI,"=IFERROR(CONFIDENCE.T(0.05,STDEV(E158:E167),COUNT(E158:E167)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(F158:F167),COUNT(F158:F167)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(G158:G167),COUNT(G158:G167)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(H158:H167),COUNT(H158:H167)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(I158:I167),COUNT(I158:I167)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(J158:J167),COUNT(J158:J167)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(K158:K167),COUNT(K158:K167)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(L158:L167),COUNT(L158:L167)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(M158:M167),COUNT(M158:M167)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(N158:N167),COUNT(N158:N167)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(O158:O167),COUNT(O158:O167)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(P158:P167),COUNT(P158:P167)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(Q158:Q167),COUNT(Q158:Q167)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(R158:R167),COUNT(R158:R167)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(S158:S167),COUNT(S158:S167)),0)"
